player_id,name,position,shoots,birth_date,birth_city,birth_country,height,weight,games_played,goals,assists,points,plus_minus,shots,shooting_pct,save_pct,goals_against_avg,wins,losses,shutouts
8482168,Maxim Groshev,R,L,2001-12-14,Agryz,RUS,74,198,,,,,,,,,,,,
8477989,Christian Dvorak,C,L,1996-02-02,Palos,USA,73,190,534.0,105.0,144.0,249.0,-60.0,807.0,0.1301,0.0,0.0,0.0,0.0,0.0
8481725,Elmer Soderblom,L,L,2001-07-05,Gothenburg,SWE,80,246,47.0,9.0,10.0,19.0,2.0,68.0,0.1323,0.0,0.0,0.0,0.0,0.0
8479542,Brandon Hagel,L,L,1998-08-27,Saskatoon,CAN,74,180,375.0,125.0,172.0,297.0,32.0,810.0,0.1543,0.0,0.0,0.0,0.0,0.0
8480883,Ty Smith,D,L,2000-03-24,Lloydminster,CAN,71,180,131.0,9.0,40.0,49.0,-31.0,187.0,0.0481,0.0,0.0,0.0,0.0,0.0
8482809,Jackson Blake,R,R,2003-08-03,Fargo,USA,71,178,81.0,17.0,17.0,34.0,8.0,144.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0
8482102,Vasily Ponomarev,C,L,2002-03-13,Moscow,RUS,70,180,9.0,1.0,1.0,2.0,0.0,9.0,0.11109999999999999,0.0,0.0,0.0,0.0,0.0
8482073,Braden Schneider,D,R,2001-09-20,Prince Albert,CAN,76,213,286.0,18.0,51.0,69.0,22.0,294.0,0.061200000000000004,0.0,0.0,0.0,0.0,0.0
8475324,Nick Jensen,D,R,1990-09-21,Rogers,USA,72,196,633.0,22.0,133.0,155.0,35.0,726.0,0.030299999999999997,0.0,0.0,0.0,0.0,0.0
8480762,Eric Robinson,L,L,1995-06-14,Bellmawr,USA,74,211,388.0,54.0,69.0,123.0,2.0,537.0,0.1005,0.0,0.0,0.0,0.0,0.0
8481556,John Beecher,C,L,2001-04-05,Elmira,USA,75,220,130.0,10.0,11.0,21.0,-15.0,82.0,0.1219,0.0,0.0,0.0,0.0,0.0
8484794,Michael Brandsegg-Nygård,R,R,2005-10-05,Oslo,NOR,73,198,,,,,,,,,,,,
8482142,Jamie Drysdale,D,R,2002-04-08,Toronto,CAN,71,185,217.0,17.0,53.0,70.0,-93.0,291.0,0.0584,0.0,0.0,0.0,0.0,0.0
8479385,Jordan Kyrou,R,R,1998-05-05,Toronto,CAN,73,196,416.0,150.0,182.0,332.0,-16.0,1103.0,0.1359,0.0,0.0,0.0,0.0,0.0
8475763,Kevin Hayes,R,L,1992-05-08,Dorchester,USA,77,216,777.0,181.0,257.0,438.0,-37.0,1603.0,0.11289999999999999,0.0,0.0,0.0,0.0,0.0
8475848,Brendan Gallagher,R,R,1992-05-06,Edmonton,CAN,69,185,834.0,239.0,225.0,464.0,26.0,2391.0,0.0999,0.0,0.0,0.0,0.0,0.0
8476483,Rickard Rakell,R,R,1993-05-05,Sundbyberg,SWE,73,191,802.0,236.0,283.0,519.0,-39.0,2025.0,0.1165,0.0,0.0,0.0,0.0,0.0
8477953,Kasperi Kapanen,R,R,1996-07-23,Kuopio,FIN,73,194,527.0,90.0,132.0,222.0,-12.0,853.0,0.10550000000000001,0.0,0.0,0.0,0.0,0.0
8479371,Dante Fabbro,D,R,1998-06-20,Coquitlam,CAN,72,189,377.0,25.0,73.0,98.0,29.0,499.0,0.0501,0.0,0.0,0.0,0.0,0.0
8482929,Emil Lilleberg,D,L,2001-02-02,Sarpsborg,NOR,75,208,113.0,1.0,23.0,24.0,-16.0,77.0,0.0129,0.0,0.0,0.0,0.0,0.0
8482663,Dylan Duke,L,L,2003-03-04,Strongsville,USA,70,177,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8482737,Zack Bolduc,R,L,2003-02-24,Trois-Rivières,CAN,72,187,97.0,24.0,21.0,45.0,20.0,158.0,0.1518,0.0,0.0,0.0,0.0,0.0
8481519,Spencer Knight,G,L,2001-04-19,Darien,USA,75,191,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904325,0.0,49.0,33.0,5.0
8482733,Logan Mailloux,D,R,2003-04-15,Belle River,CAN,75,213,8.0,2.0,3.0,5.0,-4.0,12.0,0.1666,0.0,0.0,0.0,0.0,0.0
8482079,Marco Rossi,C,L,2001-09-23,Feldkirch,AUT,69,182,185.0,45.0,56.0,101.0,-9.0,321.0,0.1401,0.0,0.0,0.0,0.0,0.0
8484304,Uvis Balinskis,D,L,1996-08-01,Ventspils,LAT,72,196,102.0,5.0,16.0,21.0,-7.0,114.0,0.0438,0.0,0.0,0.0,0.0,0.0
8482144,Jack Thompson,D,R,2002-03-19,Courtice,CAN,73,189,34.0,4.0,6.0,10.0,-11.0,45.0,0.0888,0.0,0.0,0.0,0.0,0.0
8471724,Kris Letang,D,R,1987-04-24,Montréal,CAN,72,193,1161.0,175.0,597.0,772.0,85.0,2946.0,0.0594,0.0,0.0,0.0,0.0,0.0
8483597,Milos Kelemen,L,L,1999-07-06,Zvolen,SVK,74,210,24.0,1.0,1.0,2.0,-7.0,17.0,0.0588,0.0,0.0,0.0,0.0,0.0
8478956,Samuel Laberge,L,L,1997-04-10,Chateauguay,CAN,74,206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478971,Connor Ingram,G,L,1997-03-31,Saskatoon,CAN,73,218,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901629,0.0,39.0,44.0,7.0
8475810,Bryan Rust,R,R,1992-05-11,Pontiac,USA,71,198,638.0,203.0,234.0,437.0,38.0,1559.0,0.13019999999999998,0.0,0.0,0.0,0.0,0.0
8481820,Jackson Van De Leest,D,L,2001-06-15,Kelowna,CAN,78,225,,,,,,,,,,,,
8481059,Scott Perunovich,D,L,1998-08-18,Hibbing,USA,70,175,108.0,2.0,30.0,32.0,0.0,68.0,0.0294,0.0,0.0,0.0,0.0,0.0
8482250,Callahan Burke,C,R,1997-03-19,Boxborough,USA,70,183,10.0,1.0,0.0,1.0,1.0,14.0,0.07139999999999999,0.0,0.0,0.0,0.0,0.0
8476539,Jonathan Marchessault,C,R,1990-12-27,Cap-Rouge,CAN,69,185,716.0,251.0,292.0,543.0,6.0,2191.0,0.11449999999999999,0.0,0.0,0.0,0.0,0.0
8476374,Sean Kuraly,C,L,1993-01-20,Niagara Falls,USA,74,215,562.0,64.0,89.0,153.0,-47.0,863.0,0.0741,0.0,0.0,0.0,0.0,0.0
8479335,Rasmus Asplund,C,L,1997-12-03,Filipstad,SWE,71,190,189.0,18.0,31.0,49.0,-16.0,256.0,0.0703,0.0,0.0,0.0,0.0,0.0
8480441,Trey Fix-Wolansky,R,R,1999-05-26,Edmonton,CAN,67,193,26.0,4.0,2.0,6.0,-6.0,41.0,0.0975,0.0,0.0,0.0,0.0,0.0
8478493,Joel Eriksson Ek,C,L,1997-01-29,Karlstad,SWE,75,207,544.0,136.0,163.0,299.0,66.0,1348.0,0.1008,0.0,0.0,0.0,0.0,0.0
8482163,Eemil Viro,D,L,2002-04-03,Vantaa,FIN,72,165,,,,,,,,,,,,
8478421,A.J. Greer,L,L,1996-12-14,Joliette,CAN,75,209,248.0,19.0,30.0,49.0,4.0,253.0,0.075,0.0,0.0,0.0,0.0,0.0
8481704,Juuso Parssinen,C,L,2001-02-01,Hameenlinna,FIN,75,212,137.0,20.0,33.0,53.0,-12.0,133.0,0.1503,0.0,0.0,0.0,0.0,0.0
8478420,Mikko Rantanen,R,L,1996-10-29,Nousiainen,FIN,76,215,652.0,294.0,411.0,705.0,91.0,1840.0,0.1597,0.0,0.0,0.0,0.0,0.0
8481806,Louis Crevier,D,R,2001-05-04,Quebec City,CAN,80,228,56.0,3.0,4.0,7.0,-22.0,46.0,0.0652,0.0,0.0,0.0,0.0,0.0
8475177,Calvin de Haan,D,L,1991-05-09,Carp,CAN,73,192,679.0,24.0,125.0,149.0,-6.0,894.0,0.0268,0.0,0.0,0.0,0.0,0.0
8479410,Mikhail Sergachev,D,L,1998-06-25,Nizhnekamsk,RUS,75,212,552.0,63.0,247.0,310.0,39.0,987.0,0.0638,0.0,0.0,0.0,0.0,0.0
8480434,Sean Durzi,D,R,1998-10-21,Mississauga,CAN,73,196,242.0,25.0,92.0,117.0,-18.0,410.0,0.060899999999999996,0.0,0.0,0.0,0.0,0.0
8481033,Akira Schmid,G,L,2000-05-12,Bern,SUI,77,190,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902713,0.0,16.0,18.0,1.0
8478463,Anthony Beauvillier,L,L,1997-06-08,Sorel-Tracy,CAN,71,180,631.0,131.0,140.0,271.0,-18.0,1214.0,0.1079,0.0,0.0,0.0,0.0,0.0
8482784,Zach Dean,C,L,2003-01-04,Grande Prairie,CAN,72,176,9.0,0.0,0.0,0.0,-4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8482982,Jet Greaves,G,L,2001-03-30,Cambridge,CAN,72,190,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924476,0.0,10.0,9.0,2.0
8481699,Aku Raty,R,R,2001-07-05,Oulu,FIN,72,170,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480208,Drake Batherson,R,R,1998-04-27,Fort Wayne,USA,75,200,391.0,116.0,177.0,293.0,-80.0,908.0,0.1277,0.0,0.0,0.0,0.0,0.0
8482451,Mikael Pyyhtia,L,L,2001-12-17,Turku,FIN,72,176,66.0,4.0,6.0,10.0,-18.0,56.0,0.07139999999999999,0.0,0.0,0.0,0.0,0.0
8482094,Daemon Hunt,D,L,2002-05-15,Brandon,CAN,73,201,13.0,0.0,1.0,1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8478020,Michael Amadio,R,R,1996-05-13,Sault Ste. Marie,CAN,73,199,441.0,68.0,71.0,139.0,2.0,553.0,0.1229,0.0,0.0,0.0,0.0,0.0
8477956,David Pastrnak,R,R,1996-05-25,Havirov,CZE,72,200,756.0,391.0,442.0,833.0,141.0,2819.0,0.1387,0.0,0.0,0.0,0.0,0.0
8479980,Nicolas Hague,D,L,1998-12-05,Kitchener,CAN,78,245,364.0,20.0,63.0,83.0,20.0,530.0,0.0377,0.0,0.0,0.0,0.0,0.0
8479369,Andrew Peeke,D,R,1998-03-17,Parkland,USA,75,214,309.0,11.0,50.0,61.0,-69.0,307.0,0.0358,0.0,0.0,0.0,0.0,0.0
8470600,Ryan Suter,D,L,1985-01-21,Madison,USA,73,201,1526.0,107.0,589.0,696.0,127.0,2425.0,0.0441,0.0,0.0,0.0,0.0,0.0
8482659,Josh Doan,R,R,2002-02-01,Scottsdale,USA,74,198,62.0,12.0,16.0,28.0,4.0,111.0,0.1081,0.0,0.0,0.0,0.0,0.0
8476883,Andrei Vasilevskiy,G,L,1994-07-25,Tyumen,RUS,76,228,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917179,0.0,331.0,163.0,40.0
8481546,Cam York,D,L,2001-01-05,Anaheim,USA,72,194,235.0,19.0,58.0,77.0,-37.0,275.0,0.069,0.0,0.0,0.0,0.0,0.0
